,best,step,problem
814,77166.67023994701,50,80_3
815,78504.14010990679,50,80_3
816,76950.38983753133,50,80_3
817,76201.26326988371,50,80_3
818,78800.04761438268,50,80_3
819,78538.6960785837,50,80_3
820,89204.55591537218,50,80_4
821,88216.71822731316,50,80_4
822,87546.75662698287,50,80_4
823,89817.6950814972,50,80_4
824,89569.33900705038,50,80_4
825,88130.53666311201,50,80_4
826,88519.25885081786,50,80_4
827,87592.72874582151,50,80_4
828,88076.99099224512,50,80_4
829,88981.47545235392,50,80_4
830,88191.04060336672,50,80_4
831,89086.95370743428,50,80_4
832,89314.60551793498,50,80_4
833,87451.81706431715,50,80_4
834,87466.11129801853,50,80_4
835,88609.53802489952,50,80_4
836,89353.0409784507,50,80_4
837,88584.06866253991,50,80_4
838,88814.38626316661,50,80_4
839,88421.17566447459,50,80_4
840,106965.0057453252,50,100_1
841,104226.37916054604,50,100_1
842,107772.08249676255,50,100_1
843,104189.53911486756,50,100_1
844,107904.4522570261,50,100_1
845,104719.41106574002,50,100_1
846,103965.55296702083,50,100_1
847,105799.65983334146,50,100_1
848,104343.80455921331,50,100_1
849,105674.12702867178,50,100_1
850,106166.92509111938,50,100_1
851,104903.12636603716,50,100_1
852,107418.87757911373,50,100_1
853,108587.7505917509,50,100_1
854,103732.19478119136,50,100_1
855,105697.39020109831,50,100_1
856,105348.59175832225,50,100_1
857,105737.43605967081,50,100_1
858,105430.00490993744,50,100_1
859,107804.91715200747,50,100_1
860,91144.56325228204,50,100_2
861,91292.84486591717,50,100_2
862,87374.70002262855,50,100_2
863,88380.53672061948,50,100_2
864,88992.12623973178,50,100_2
865,91551.03305492469,50,100_2
866,92436.96274354184,50,100_2
867,92847.48184765548,50,100_2
868,92529.60014882062,50,100_2
869,91318.2389612429,50,100_2
870,90942.02305346313,50,100_2
871,95189.03481585819,50,100_2
872,93563.32145660432,50,100_2
873,92515.63676422008,50,100_2
874,90285.4617457583,50,100_2
875,91843.6564066042,50,100_2
876,91239.49859060832,50,100_2
877,93926.82925491183,50,100_2
878,93958.31627455496,50,100_2
879,89796.62304671,50,100_2
880,96910.93049267298,50,100_3
881,87209.42580571945,50,100_3
882,85499.51362833512,50,100_3
883,90042.34484971553,50,100_3
884,85713.27466688525,50,100_3
885,91866.52557127569,50,100_3
886,95496.5867182131,50,100_3
887,92222.56659263287,50,100_3
888,84906.47472374198,50,100_3
889,90779.66088668579,50,100_3
890,97359.7031128561,50,100_3
891,93160.74116868636,50,100_3
892,84967.11268552669,50,100_3
893,90529.26567985771,50,100_3
894,90590.57320712507,50,100_3
895,85900.08369769756,50,100_3
896,91596.175755478,50,100_3
897,85907.36134048228,50,100_3
898,88664.19713636245,50,100_3
899,93780.95721066493,50,100_3
900,46157.22694913481,80,50_1_1
901,46933.76377603866,80,50_1_1
902,47097.43532216152,80,50_1_1
903,46476.71460240762,80,50_1_1
904,48706.68350727485,80,50_1_1
905,46057.13755214099,80,50_1_1
906,47024.8389645947,80,50_1_1
907,46547.35329257966,80,50_1_1
908,46996.147050018015,80,50_1_1
909,47008.93837328505,80,50_1_1
910,46883.95715583212,80,50_1_1
911,47095.59489085656,80,50_1_1
912,49278.137994172735,80,50_1_1
913,46991.71823193935,80,50_1_1
914,46235.00416032735,80,50_1_1
915,47097.32280534731,80,50_1_1
916,46182.31631204265,80,50_1_1
917,46519.57707317262,80,50_1_1
918,46583.43941438908,80,50_1_1
919,46353.37451534814,80,50_1_1
920,49468.57591608543,80,50_1_2
921,49471.59016461842,80,50_1_2
922,49333.40715420733,80,50_1_2
923,49505.75759360628,80,50_1_2
924,49895.558736698935,80,50_1_2
925,49596.52411599181,80,50_1_2
926,49466.685156649764,80,50_1_2
927,49703.48080813432,80,50_1_2
928,50335.818924013685,80,50_1_2
929,49304.789696048756,80,50_1_2
930,49338.95712503661,80,50_1_2
931,49304.789696048756,80,50_1_2
932,49505.75759360628,80,50_1_2
933,49813.96692798855,80,50_1_2
934,49339.20397524375,80,50_1_2
935,49228.471005182386,80,50_1_2
936,49080.48265432656,80,50_1_2
937,50171.8764045156,80,50_1_2
938,49613.63261459606,80,50_1_2
939,50047.39641129055,80,50_1_2
940,59541.67599600241,80,50_1_3
941,61253.15699286558,80,50_1_3
942,59763.51026271304,80,50_1_3
943,59541.67599600241,80,50_1_3
944,59763.4217019989,80,50_1_3
945,58541.737781532174,80,50_1_3
946,59541.67599600241,80,50_1_3
947,60194.38593403212,80,50_1_3
948,58557.02679952177,80,50_1_3
949,60600.447054835866,80,50_1_3
950,61731.66057413038,80,50_1_3
951,58541.737781532174,80,50_1_3
952,59639.68295845018,80,50_1_3
953,60360.824732694266,80,50_1_3
954,61727.6928728109,80,50_1_3
955,60600.447054835866,80,50_1_3
956,60194.38593403212,80,50_1_3
957,58541.737781532174,80,50_1_3
958,61731.66057413038,80,50_1_3
959,59541.67599600241,80,50_1_3
960,65300.068677171555,80,50_1_4
961,64969.614943426786,80,50_1_4
962,65727.62322638769,80,50_1_4
963,65040.76028359347,80,50_1_4
964,65668.04005814766,80,50_1_4
965,66785.1965112833,80,50_1_4
966,64636.27017845954,80,50_1_4
967,64483.981452864915,80,50_1_4
968,67982.96859763855,80,50_1_4
969,64554.063039668006,80,50_1_4
970,65583.77136570842,80,50_1_4
971,65485.13472856957,80,50_1_4
972,65369.85206353731,80,50_1_4
973,66448.58309043029,80,50_1_4
974,68071.94073984065,80,50_1_4
975,64761.80173861739,80,50_1_4
976,65491.735158300304,80,50_1_4
977,65689.22043126507,80,50_1_4
978,67209.39310831856,80,50_1_4
979,65046.58974619438,80,50_1_4
980,45694.331215126236,80,50_2_1
981,45971.118056919775,80,50_2_1
982,46115.39371381237,80,50_2_1
983,46343.449088721434,80,50_2_1
984,47029.02670003212,80,50_2_1
985,46084.43410102744,80,50_2_1
986,45260.68348422225,80,50_2_1
987,46863.65146288884,80,50_2_1
988,46421.560300757876,80,50_2_1
989,45314.42296207203,80,50_2_1
990,45857.203164343344,80,50_2_1
991,46253.695028258226,80,50_2_1
992,47678.988652451415,80,50_2_1
993,45714.93126712278,80,50_2_1
994,45922.184779827614,80,50_2_1
995,46141.9967800376,80,50_2_1
996,47103.636037209944,80,50_2_1
997,47103.87484325173,80,50_2_1
998,47399.17437813287,80,50_2_1
999,46759.89223029485,80,50_2_1
1000,48660.89773470663,80,50_2_2
1001,47778.31112997508,80,50_2_2
1002,47646.14283657158,80,50_2_2
1003,47778.31112997508,80,50_2_2
1004,47416.23666547685,80,50_2_2
1005,47678.21273394891,80,50_2_2
1006,48058.96347104826,80,50_2_2
1007,47874.51737041521,80,50_2_2
1008,50234.17287711179,80,50_2_2
1009,47416.23666547685,80,50_2_2
1010,48353.6907354324,80,50_2_2
1011,47533.708633897586,80,50_2_2
1012,47895.13321195251,80,50_2_2
1013,48958.41533602654,80,50_2_2
1014,49343.797734094805,80,50_2_2
1015,47416.23666547685,80,50_2_2
1016,49490.226737453544,80,50_2_2
1017,49971.2694452074,80,50_2_2
1018,47891.890942809776,80,50_2_2
1019,49773.026205695605,80,50_2_2
1020,55752.28117235987,80,50_2_3
1021,55536.41931998164,80,50_2_3
1022,56561.48113645789,80,50_2_3
1023,64595.284656365635,80,50_2_3
1024,54740.14317574576,80,50_2_3
1025,55880.89405571506,80,50_2_3
1026,54673.89895120451,80,50_2_3
1027,54678.73610806599,80,50_2_3
1028,54673.89895120451,80,50_2_3
1029,54673.89895120451,80,50_2_3
1030,55782.66407471974,80,50_2_3
1031,56438.39514356859,80,50_2_3
1032,56561.48113645789,80,50_2_3
1033,55024.50798951213,80,50_2_3
1034,54673.89895120451,80,50_2_3
1035,55722.765345580076,80,50_2_3
1036,54481.181572381785,80,50_2_3
1037,54765.546386148155,80,50_2_3
1038,55472.30014907314,80,50_2_3
1039,55773.59231371315,80,50_2_3
1040,64849.68393201894,80,50_2_4
1041,66744.75891693821,80,50_2_4
1042,65370.7907360636,80,50_2_4
1043,66962.30233852805,80,50_2_4
1044,66525.82169187875,80,50_2_4
1045,66362.06231088981,80,50_2_4
1046,65946.83890005296,80,50_2_4
1047,63315.75206822403,80,50_2_4
1048,64778.82614115329,80,50_2_4
1049,65254.7925626737,80,50_2_4
1050,65483.73353718194,80,50_2_4
1051,67109.55946219504,80,50_2_4
1052,66397.67753891036,80,50_2_4
1053,66501.34272214248,80,50_2_4
1054,65885.7230554269,80,50_2_4
1055,66223.42865578119,80,50_2_4
1056,65599.97702422486,80,50_2_4
1057,65335.05134267474,80,50_2_4
1058,61857.04780116508,80,50_2_4
1059,65502.94987481956,80,50_2_4
1060,72725.42332536296,80,80_1
1061,75348.97429104336,80,80_1
1062,75316.18068873952,80,80_1
1063,78100.9835485597,80,80_1
1064,76274.62121865296,80,80_1
1065,75945.61796923919,80,80_1
1066,71258.61916331772,80,80_1
1067,70664.6381948128,80,80_1
1068,76589.19077678185,80,80_1
1069,71206.39071869242,80,80_1
1070,74680.90203620779,80,80_1
1071,77505.862527725,80,80_1
1072,72208.98193214776,80,80_1
1073,74520.92609677697,80,80_1
1074,73982.71482788377,80,80_1
1075,75695.97853136434,80,80_1
1076,71727.17776956427,80,80_1
1077,74158.34934105225,80,80_1
1078,74201.97611192153,80,80_1
1079,70055.22414840346,80,80_1
1080,82128.50860005803,80,80_2
1081,82126.63531918958,80,80_2
1082,80188.51879219952,80,80_2
1083,80530.94575623824,80,80_2
1084,81277.59099227606,80,80_2
1085,82613.59549630649,80,80_2
1086,80545.62241002182,80,80_2
1087,81857.48113277912,80,80_2
1088,81083.26304980747,80,80_2
1089,80519.45680658957,80,80_2
1090,82200.6898881666,80,80_2
1091,79739.109300246,80,80_2
1092,80413.87427018459,80,80_2
1093,82218.55115809836,80,80_2
1094,81490.66640053575,80,80_2
1095,80734.30004174303,80,80_2
1096,80943.20163672499,80,80_2
1097,82619.07208706092,80,80_2
1098,82014.26431277303,80,80_2
1099,81448.72854625992,80,80_2
1100,78072.09602786617,80,80_3
1101,79204.35465874421,80,80_3
1102,78921.6394369401,80,80_3
1103,80488.9904583565,80,80_3
1104,75597.16568549718,80,80_3
1105,76838.38280523224,80,80_3
1106,77392.27251530258,80,80_3
1107,74047.4794818977,80,80_3
1108,80743.26343365324,80,80_3
1109,79210.22780203061,80,80_3
1110,77562.12739729005,80,80_3
1111,81042.03163200212,80,80_3
1112,77169.75141370847,80,80_3
1113,79632.04617002838,80,80_3
1114,79172.1627166184,80,80_3
1115,76405.95697825585,80,80_3
1116,75929.634519015,80,80_3
1117,79858.94796201156,80,80_3
1118,78044.71232457967,80,80_3
1119,79335.74977962926,80,80_3
1120,87532.01737555643,80,80_4
1121,89732.96863857575,80,80_4
1122,87522.65456791843,80,80_4
1123,88842.37001137646,80,80_4
1124,86999.17495738147,80,80_4
1125,88394.6959551559,80,80_4
1126,88498.25801732301,80,80_4
1127,88119.20504627025,80,80_4
1128,87448.29903936,80,80_4
1129,88073.15207268269,80,80_4
1130,87844.0883464466,80,80_4
1131,87225.30828102413,80,80_4
1132,87660.52238663225,80,80_4
1133,89322.25661305357,80,80_4
1134,88348.3447843961,80,80_4
1135,88877.55152373837,80,80_4
1136,88449.72519576902,80,80_4
1137,87304.23324105795,80,80_4
1138,88345.9586312416,80,80_4
1139,86957.52871368457,80,80_4
1140,103779.17820273631,80,100_1
1141,104197.90024592729,80,100_1
1142,103703.44080946023,80,100_1
1143,103622.43526892616,80,100_1
1144,106237.19056479128,80,100_1
1145,106666.49047953352,80,100_1
1146,105687.50424172239,80,100_1
1147,104828.18298099478,80,100_1
1148,103267.9387628,80,100_1
1149,107207.67694459419,80,100_1
1150,107772.94343404648,80,100_1
1151,105993.50392325912,80,100_1
1152,104854.46410209325,80,100_1
1153,105612.08011624713,80,100_1
1154,107061.06403910727,80,100_1
1155,105481.40541130726,80,100_1
1156,106491.20502172616,80,100_1
1157,104838.77874482512,80,100_1
1158,103270.3291907518,80,100_1
1159,105275.25026884227,80,100_1
1160,90453.85468670177,80,100_2
1161,91094.59556863722,80,100_2
1162,90811.60433288888,80,100_2
1163,92512.35532149108,80,100_2
1164,88578.15785930298,80,100_2
1165,91113.75622117668,80,100_2
1166,90841.44119669852,80,100_2
1167,89467.56848313852,80,100_2
1168,91895.23816271662,80,100_2
1169,90511.07671646721,80,100_2
1170,90275.15151079511,80,100_2
1171,89009.38261791966,80,100_2
1172,94574.46004158631,80,100_2
1173,92221.67313347405,80,100_2
1174,91069.76689420381,80,100_2
1175,91446.74034415583,80,100_2
1176,92839.7727592926,80,100_2
1177,88902.31848046747,80,100_2
1178,90996.16931856649,80,100_2
1179,91406.55703124942,80,100_2
1180,91077.79195622321,80,100_3
1181,90781.2497077301,80,100_3
1182,96750.55970622296,80,100_3
1183,86558.79302330095,80,100_3
1184,85095.11441944866,80,100_3
1185,92471.4028742676,80,100_3
1186,90474.25967754441,80,100_3
1187,90902.4175717581,80,100_3
1188,91823.27409405095,80,100_3
1189,83179.89722705743,80,100_3
1190,84352.8808508123,80,100_3
1191,84803.78863091479,80,100_3
1192,94384.44628782957,80,100_3
1193,92968.62396223028,80,100_3
1194,90631.02851228682,80,100_3
1195,93659.59033193439,80,100_3
1196,91782.170073249,80,100_3
1197,84551.29207190115,80,100_3
1198,91260.6193759838,80,100_3
1199,84334.1338073766,80,100_3
1200,46428.334356104766,100,50_1_1
1201,46216.483741030504,100,50_1_1
1202,46216.483741030504,100,50_1_1
1203,47272.78116328197,100,50_1_1
1204,47253.81703495141,100,50_1_1
1205,46371.00171883422,100,50_1_1
1206,46353.37451534814,100,50_1_1
1207,46528.423753098585,100,50_1_1
1208,46964.86084910833,100,50_1_1
1209,46429.849390545685,100,50_1_1
1210,46301.14241314277,100,50_1_1
1211,47524.050525821134,100,50_1_1
1212,46058.652586581906,100,50_1_1
1213,48118.30340420781,100,50_1_1
1214,46123.059520146955,100,50_1_1
1215,45982.17771138437,100,50_1_1
1216,46058.652586581906,100,50_1_1
1217,46516.6352722429,100,50_1_1
1218,46986.680501161914,100,50_1_1
1219,46902.47757512897,100,50_1_1
1220,50743.52429135043,100,50_1_2
1221,51653.36555167595,100,50_1_2
1222,50296.75042940836,100,50_1_2
1223,51439.83086735134,100,50_1_2
1224,49565.13804550322,100,50_1_2
1225,50346.56323841789,100,50_1_2
1226,49338.95712503661,100,50_1_2
1227,49225.02355289238,100,50_1_2
1228,49228.471005182386,100,50_1_2
1229,50514.747367524746,100,50_1_2
1230,49304.789696048756,100,50_1_2
1231,49700.033355844316,100,50_1_2
1232,49813.96692798855,100,50_1_2
1233,48999.3317467016,100,50_1_2
1234,49813.96692798855,100,50_1_2
1235,50432.22475397006,100,50_1_2
1236,50068.88079106168,100,50_1_2
1237,49502.8996445347,100,50_1_2
1238,48999.3317467016,100,50_1_2
1239,49304.789696048756,100,50_1_2
1240,58541.737781532174,100,50_1_3
1241,59770.445709251224,100,50_1_3
1242,59541.67599600241,100,50_1_3
1243,61419.595791527725,100,50_1_3
1244,60656.74166439795,100,50_1_3
1245,58528.924641529404,100,50_1_3
1246,60417.11934225635,100,50_1_3
1247,60194.38593403212,100,50_1_3
1248,60005.21935189747,100,50_1_3
1249,59541.67599600241,100,50_1_3
1250,58173.611438460764,100,50_1_3
1251,59597.97060556449,100,50_1_3
1252,59541.67599600241,100,50_1_3
1253,59541.67599600241,100,50_1_3
1254,59923.35307662264,100,50_1_3
1255,58528.924641529404,100,50_1_3
1256,59541.67599600241,100,50_1_3
1257,59025.473567100096,100,50_1_3
1258,59124.59029421798,100,50_1_3
1259,59947.196054403896,100,50_1_3
1260,66464.94791646158,100,50_1_4
1261,64497.04691810298,100,50_1_4
1262,65743.83310463575,100,50_1_4
1263,66022.65113644874,100,50_1_4
1264,67670.52206865723,100,50_1_4
1265,65842.61882613816,100,50_1_4
1266,64899.34448653179,100,50_1_4
1267,66801.09188889124,100,50_1_4
1268,64574.69171020339,100,50_1_4
1269,66110.65845156538,100,50_1_4
1270,65980.00951198996,100,50_1_4
1271,63125.87856788401,100,50_1_4
1272,64772.17675961132,100,50_1_4
1273,64413.00413140733,100,50_1_4
1274,65324.26610742662,100,50_1_4
1275,65406.410705870585,100,50_1_4
1276,65849.05587200122,100,50_1_4
1277,65517.2474272563,100,50_1_4
1278,65898.07661260823,100,50_1_4
1279,66220.60241663134,100,50_1_4
1280,45514.57966057265,100,50_2_1
1281,46401.77133397736,100,50_2_1
1282,47829.63450214629,100,50_2_1
1283,46821.77005682185,100,50_2_1
1284,46968.13053396172,100,50_2_1
1285,45641.16264103995,100,50_2_1
1286,47103.636037209944,100,50_2_1
1287,47203.2235843111,100,50_2_1
1288,46058.33471064316,100,50_2_1
1289,47522.53299722602,100,50_2_1
1290,47233.61980843163,100,50_2_1
1291,45885.09312023652,100,50_2_1
1292,45696.88022380069,100,50_2_1
1293,45948.50544668407,100,50_2_1
1294,45748.82402278709,100,50_2_1
1295,47101.27614852863,100,50_2_1
1296,48362.930423600934,100,50_2_1
1297,46128.07289381004,100,50_2_1
1298,47708.52518664585,100,50_2_1
1299,45337.79714155262,100,50_2_1
1300,49325.68868081574,100,50_2_2
1301,48570.36707166125,100,50_2_2
1302,47416.23666547685,100,50_2_2
1303,47778.31112997508,100,50_2_2
1304,51178.29252230875,100,50_2_2
1305,47600.6827661099,100,50_2_2
1306,47678.21273394891,100,50_2_2
1307,49971.2694452074,100,50_2_2
1308,48958.41533602654,100,50_2_2
1309,47874.51737041521,100,50_2_2
1310,49866.89953232259,100,50_2_2
1311,49327.86163528895,100,50_2_2
1312,49159.35163346176,100,50_2_2
1313,47778.31112997508,100,50_2_2
1314,47830.58893720462,100,50_2_2
1315,49841.00194075809,100,50_2_2
1316,48481.96687324987,100,50_2_2
1317,47600.6827661099,100,50_2_2
1318,47320.03042503672,100,50_2_2
1319,47830.58893720462,100,50_2_2
1320,54678.73610806599,100,50_2_3
1321,55867.65651665795,100,50_2_3
1322,55128.25864528566,100,50_2_3
1323,56438.39514356859,100,50_2_3
1324,54673.89895120451,100,50_2_3
1325,54678.73610806599,100,50_2_3
1326,56811.2808385704,100,50_2_3
1327,54673.89895120451,100,50_2_3
1328,54481.181572381785,100,50_2_3
1329,56377.60915079496,100,50_2_3
1330,55339.30203342144,100,50_2_3
1331,54924.543613680085,100,50_2_3
1332,54673.89895120451,100,50_2_3
1333,54673.89895120451,100,50_2_3
1334,56679.526239962026,100,50_2_3
1335,56168.07622500499,100,50_2_3
1336,57281.98407139741,100,50_2_3
1337,54678.73610806599,100,50_2_3
1338,54678.73610806599,100,50_2_3
1339,54673.89895120451,100,50_2_3
1340,62813.528966660524,100,50_2_4
1341,64070.738165626135,100,50_2_4
1342,65371.123449659724,100,50_2_4
1343,65334.87229383112,100,50_2_4
1344,68196.23182727174,100,50_2_4
1345,64829.82930985853,100,50_2_4
1346,62960.879129767374,100,50_2_4
1347,64162.940604570314,100,50_2_4
1348,65141.776137911074,100,50_2_4
1349,63626.96198487027,100,50_2_4
1350,63968.608117214775,100,50_2_4
1351,65814.44675674161,100,50_2_4
1352,65901.50473369611,100,50_2_4
1353,64674.76886670453,100,50_2_4
1354,66188.03445528352,100,50_2_4
1355,64310.33526578949,100,50_2_4
1356,65848.27424499192,100,50_2_4
1357,65408.12499733921,100,50_2_4
1358,63572.25256785221,100,50_2_4
1359,66675.65905913449,100,50_2_4
1360,71872.42017095175,100,80_1
1361,69824.87714573334,100,80_1
1362,71399.31451964786,100,80_1
1363,71430.69620050698,100,80_1
1364,79351.75665050215,100,80_1
1365,74608.03644939509,100,80_1
1366,73739.16247323234,100,80_1
1367,74802.16395470242,100,80_1
1368,74984.54186971259,100,80_1
1369,76080.95665952218,100,80_1
1370,75837.0801386479,100,80_1
1371,76441.22980300241,100,80_1
1372,76087.33761970673,100,80_1
1373,75667.275598837,100,80_1
1374,69977.09423099295,100,80_1
1375,73354.19480623947,100,80_1
1376,80195.24287627745,100,80_1
1377,69818.77317974156,100,80_1
1378,72498.91152815326,100,80_1
1379,74458.5178657214,100,80_1
1380,81714.79196054216,100,80_2
1381,82701.34192765898,100,80_2
1382,79876.49547332131,100,80_2
1383,79800.31164530967,100,80_2
1384,81776.06654228241,100,80_2
1385,79489.56203175517,100,80_2
1386,81134.16524229274,100,80_2
1387,80261.3667995196,100,80_2
1388,80931.94080243452,100,80_2
1389,81251.40049192516,100,80_2
1390,81620.80135185792,100,80_2
1391,80919.28470115789,100,80_2
1392,80704.28910985558,100,80_2
1393,82612.08040131921,100,80_2
1394,82999.50778333121,100,80_2
1395,79988.81324718008,100,80_2
1396,81000.54639693403,100,80_2
1397,80088.21051454113,100,80_2
1398,80179.58508235471,100,80_2
1399,81872.47038755091,100,80_2
1400,77515.55152068204,100,80_3
1401,78178.83658474343,100,80_3
1402,74453.32407597927,100,80_3
1403,77402.70502769608,100,80_3
1404,77572.03547868367,100,80_3
1405,75677.84626009602,100,80_3
1406,75152.98923652209,100,80_3
1407,79011.69555562123,100,80_3
1408,75225.29752735935,100,80_3
1409,78300.45416915044,100,80_3
1410,78197.26279736047,100,80_3
1411,77776.85172782326,100,80_3
1412,78915.08213573664,100,80_3
1413,75284.3823678127,100,80_3
1414,77466.22456224724,100,80_3
1415,77738.64227974076,100,80_3
1416,77259.65669070739,100,80_3
1417,78813.2656458054,100,80_3
1418,74057.24169752537,100,80_3
1419,74848.04637159339,100,80_3
1420,87712.09295931291,100,80_4
1421,88438.19862813933,100,80_4
1422,87729.34177435574,100,80_4
1423,87899.93322199007,100,80_4
1424,87809.53603790588,100,80_4
1425,86836.56994873982,100,80_4
1426,86598.06409324298,100,80_4
1427,87856.60041903831,100,80_4
1428,87365.12575529882,100,80_4
1429,87277.03513413484,100,80_4
1430,88350.33295293787,100,80_4
1431,87834.75465493365,100,80_4
1432,87761.26695197957,100,80_4
1433,88286.9469689397,100,80_4
1434,87538.80261712131,100,80_4
1435,87388.81318872608,100,80_4
1436,87357.1787835845,100,80_4
1437,86610.02153278101,100,80_4
1438,88761.21963960615,100,80_4
1439,87850.1036750293,100,80_4
1440,105448.01311485918,100,100_1
1441,106290.4886306595,100,100_1
1442,103515.60713394276,100,100_1
1443,103974.76071335905,100,100_1
1444,103054.86436208003,100,100_1
1445,104488.93785025825,100,100_1
1446,105488.41660385783,100,100_1
1447,104407.28863325372,100,100_1
1448,106676.14559267744,100,100_1
1449,104211.20006656431,100,100_1
1450,103789.64359878199,100,100_1
1451,104892.27357545232,100,100_1
1452,105887.87920498943,100,100_1
1453,105000.67238667699,100,100_1
1454,105393.6299389535,100,100_1
1455,104571.92873078295,100,100_1
1456,107574.50651755407,100,100_1
1457,104214.64541669282,100,100_1
1458,103803.84254129797,100,100_1
1459,103402.8040863552,100,100_1
1460,93620.510875896,100,100_2
1461,88332.30664951165,100,100_2
1462,85908.18981162444,100,100_2
1463,90093.68093613995,100,100_2
1464,91802.87214489774,100,100_2
1465,92841.39472742769,100,100_2
1466,91798.572603164,100,100_2
1467,91459.55540078304,100,100_2
1468,90619.69438967145,100,100_2
1469,93679.14816880843,100,100_2
1470,91261.59019313155,100,100_2
1471,90638.91859355017,100,100_2
1472,92055.78859572767,100,100_2
1473,90546.64322341865,100,100_2
1474,91583.33989550069,100,100_2
1475,91133.12687020312,100,100_2
1476,91417.84723391534,100,100_2
1477,93846.90668474414,100,100_2
1478,92315.51442034049,100,100_2
1479,90046.40633121424,100,100_2
1480,86960.21900623357,100,100_3
1481,95234.49155417699,100,100_3
1482,93511.76715373585,100,100_3
1483,92344.02516385852,100,100_3
1484,89894.75063723038,100,100_3
1485,94103.21344765223,100,100_3
1486,93110.09819140742,100,100_3
1487,83813.55551348296,100,100_3
1488,82252.59519017028,100,100_3
1489,86221.02392536712,100,100_3
1490,94044.86467425959,100,100_3
1491,87460.6857748324,100,100_3
1492,92288.05689416513,100,100_3
1493,85154.52707757641,100,100_3
1494,83825.18070073609,100,100_3
1495,94407.23532650656,100,100_3
1496,95085.75791193752,100,100_3
1497,84662.87012157848,100,100_3
1498,93850.90964440678,100,100_3
1499,91031.5589950464,100,100_3
1500,47013.53651830356,120,50_1_1
1501,46063.08140466057,120,50_1_1
1502,47008.93837328505,120,50_1_1
1503,46058.765103396116,120,50_1_1
1504,46964.86084910833,120,50_1_1
1505,46371.00171883422,120,50_1_1
1506,46058.652586581906,120,50_1_1
1507,49036.666796079655,120,50_1_1
1508,46482.46784325504,120,50_1_1
1509,48136.82382350466,120,50_1_1
1510,50074.16845054312,120,50_1_2
1511,49656.95835609615,120,50_1_2
1512,50911.73266953992,120,50_1_2
1513,50546.79319886389,120,50_1_2
1514,49813.96692798855,120,50_1_2
1515,49589.65988626635,120,50_1_2
1516,51239.2299388869,120,50_1_2
1517,49190.85612390452,120,50_1_2
1518,50398.8903635317,120,50_1_2
1519,50477.24670406643,120,50_1_2
1520,60194.38593403212,120,50_1_3
1521,59117.73577122151,120,50_1_3
1522,58909.42754720416,120,50_1_3
1523,59541.67599600241,120,50_1_3
1524,59923.35307662264,120,50_1_3
1525,66051.63525602041,120,50_1_3
1526,58173.611438460764,120,50_1_3
1527,59763.4217019989,120,50_1_3
1528,61597.44991969348,120,50_1_3
1529,58881.325389211794,120,50_1_3
1530,66364.1592561085,120,50_1_4
1531,65152.03881175103,120,50_1_4
1532,67309.30865972041,120,50_1_4
1533,64590.49148885418,120,50_1_4
1534,67424.85117136966,120,50_1_4
1535,63804.28973177349,120,50_1_4
1536,65825.39871978998,120,50_1_4
1537,64085.4629135437,120,50_1_4
1538,65544.70495817107,120,50_1_4
1539,66606.49637008541,120,50_1_4
1540,45456.30194534551,120,50_2_1
1541,46249.90795982892,120,50_2_1
1542,46388.20264844447,120,50_2_1
1543,45411.45255302041,120,50_2_1
1544,45828.830675062534,120,50_2_1
1545,47645.396860142355,120,50_2_1
1546,48684.204360220996,120,50_2_1
1547,46539.35834570641,120,50_2_1
1548,46405.29914704757,120,50_2_1
1549,46466.568444012024,120,50_2_1
1550,49159.35163346176,120,50_2_2
1551,49421.89492125587,120,50_2_2
1552,49327.86163528895,120,50_2_2
1553,49343.797734094805,120,50_2_2
1554,49841.00194075809,120,50_2_2
1555,47320.03042503672,120,50_2_2
1556,47778.31112997508,120,50_2_2
1557,49711.071078884015,120,50_2_2
1558,49239.067677099716,120,50_2_2
1559,47416.23666547685,120,50_2_2
1560,56878.47991017766,120,50_2_3
1561,54765.546386148155,120,50_2_3
1562,56878.47991017766,120,50_2_3
1563,54673.89895120451,120,50_2_3
1564,54995.31114645394,120,50_2_3
1565,54765.546386148155,120,50_2_3
1566,54673.89895120451,120,50_2_3
1567,54673.89895120451,120,50_2_3
1568,60285.00592869472,120,50_2_3
1569,54765.546386148155,120,50_2_3
1570,64939.31235554197,120,50_2_4
1571,67627.86567828475,120,50_2_4
1572,65557.98288215113,120,50_2_4
1573,65396.15949618493,120,50_2_4
1574,65144.0327072096,120,50_2_4
1575,65832.88163250194,120,50_2_4
1576,65138.97097877262,120,50_2_4
1577,63838.69427256826,120,50_2_4
1578,65773.53731905893,120,50_2_4
1579,64076.22532620179,120,50_2_4
1580,70727.03753673911,120,80_1
1581,70495.53736583344,120,80_1
1582,72663.92796099237,120,80_1
1583,77861.57587334795,120,80_1
1584,69774.23724889423,120,80_1
1585,73594.21863866848,120,80_1
1586,75326.73501823195,120,80_1
1587,71962.77349805081,120,80_1
1588,75002.88323582377,120,80_1
1589,73701.54944320119,120,80_1
1590,82231.22358128813,120,80_2
1591,81471.99721739348,120,80_2
1592,81517.02516383823,120,80_2
1593,80429.18054479413,120,80_2
1594,81373.58928077082,120,80_2
1595,78994.46173347176,120,80_2
1596,81746.2488674047,120,80_2
1597,80055.93061767364,120,80_2
1598,82428.16107797582,120,80_2
1599,81160.86806229278,120,80_2
1600,79175.20465093887,120,80_3
